,index,Source airport,Source airport ID,Destination airport,Destination airport ID,Source iata,Source long,Source lat,Dest iata,Dest long,Dest lat
21805,29709,PNK,3284,CGK,3275,PNK,109.403999328613,-0.150710999965667,CGK,106.65599823,-6.1255698204
20939,28573,CGB,2548,CGH,2618,CGB,-56.1166992188,-15.6528997421,CGH,-46.6563873291015,-23.6261100769042
13281,17265,YTY,8876,XMN,3383,YTY,119.7198,32.5634,XMN,118.12799835205,24.5440006256103
9280,10927,CUL,1792,MTY,1825,CUL,-107.474998474,24.7644996643,MTY,-100.107002258,25.7784996033
15551,21492,NGO,3942,GUM,2246,NGO,136.804992675781,34.8583984375,GUM,144.796005249,13.4834003448
28318,45597,TZX,1726,SAW,4317,TZX,39.7896995544433,40.9950981140136,SAW,29.3092002869,40.898601532
6971,8014,OUA,246,BRU,302,OUA,-1.51242005825042,12.3531999588012,BRU,4.48443984985,50.9014015198
6270,7129,DJE,293,DUS,345,DJE,10.7755002975463,33.875,DUS,6.76677989959716,51.2895011901855
22689,31751,ATH,3941,AMS,580,ATH,23.9444999695,37.9364013672,AMS,4.76388978957999,52.3086013794
30431,51384,JED,2072,BHH,2062,JED,39.156502,21.6796,BHH,42.6208992004394,19.9843997955322
10004,12157,CMN,1074,TXL,351,CMN,-7.58997011184692,33.3675003051757,TXL,13.2876996994,52.5597000122
13029,16936,SZX,3374,HFE,3389,SZX,113.810997009277,22.6392993927001,HFE,117.297996520996,31.7800006866455
25263,37828,ZAL,2667,SCL,2650,ZAL,-73.0860977173,-39.6500015259,SCL,-70.7857971191406,-33.3930015563964
21569,29441,KBP,2939,SHJ,2191,KBP,30.8946990966796,50.3450012207031,SHJ,55.5172004699707,25.3285999298095
30557,51609,ERS,5645,MPA,6779,ERS,17.0804004669189,-22.6121997833251,MPA,24.176700592,-17.6343994141
5128,5936,MAN,478,LHR,507,MAN,-2.27495002746582,53.3536987304687,LHR,-0.461941,51.4706
5226,6038,MIA,3576,FDF,2878,MIA,-80.2906036376953,25.7931995391845,FDF,-61.0032005310058,14.5909996032714
32945,57063,LMT,5750,SFO,3469,LMT,-121.733001708984,42.1561012268066,SFO,-122.375,37.6189994812011
30808,52301,BRE,353,IST,1701,BRE,8.78666973114,53.0475006104,IST,28.8145999907999,40.9768981934
19203,26668,EDI,535,HHN,355,EDI,-3.37249994277954,55.9500007629394,HHN,7.26388978957999,49.9486999512
5504,6322,ORD,3830,RSW,3793,ORD,-87.90480042,41.97859955,RSW,-81.7552032470703,26.5361995697021
32388,55968,CLE,3486,BOS,3448,CLE,-81.8498001099,41.4117012024,BOS,-71.00520325,42.36429977
29880,50049,ORD,3830,ARN,737,ORD,-87.90480042,41.97859955,ARN,17.918600082397,59.651901245117
17762,24729,BLL,608,KEF,16,BLL,9.15178012848,55.7402992249,KEF,-22.605600357056,63.985000610352
33106,57510,PUJ,1760,IAD,3714,PUJ,-68.3634033203,18.5673999785999,IAD,-77.45580292,38.94449997
15435,21334,MSN,3459,SLC,3536,MSN,-89.3375015258789,43.1399002075195,SLC,-111.977996826171,40.7883987426757
22756,31831,KIT,1454,KLX,1456,KIT,23.0170001984,36.2742996216,KLX,22.025499343872,37.0682983398437
1943,2082,YXP,170,YFB,55,YXP,-65.7136001586999,66.1449966431,YFB,-68.5558013916,63.756401062
19273,26738,EMA,523,LPA,1054,EMA,-1.32806003094,52.8311004639,LPA,-15.3865995407104,27.931900024414
5224,6035,MIA,3576,EWR,3494,MIA,-80.2906036376953,25.7931995391845,EWR,-74.168701171875,40.6925010681152
12547,16306,FRA,340,PEK,3364,FRA,8.5705556,50.0333333,PEK,116.584999084472,40.0801010131835
29186,47811,PWE,2931,VKO,2988,PWE,170.59700012207,69.783302307129,VKO,37.2615013123,55.5914993286
13779,18087,BHY,6351,SJW,6347,BHY,109.293999,21.5394,SJW,114.696998596191,38.2807006835937
11422,14579,JNB,813,MRU,893,JNB,28.246,-26.1392,MRU,57.6836013793945,-20.4302005767822
10852,13788,ARN,737,MSQ,2954,ARN,17.918600082397,59.651901245117,MSQ,28.030700683594,53.882499694824
18763,26188,BRE,353,OPO,1636,BRE,8.78666973114,53.0475006104,OPO,-8.68138980865,41.2481002808
15000,20463,CRW,4285,DTW,3645,CRW,-81.5932006835937,38.3731002807617,DTW,-83.353401184082,42.2123985290527
14063,18623,ICN,3930,CAN,3370,ICN,126.450996398925,37.4691009521484,CAN,113.299003601074,23.3924007415771
30710,51904,LGW,502,DLM,1715,LGW,-0.190277993679046,51.1481018066406,DLM,28.7924995422,36.7131004333
12894,16757,PEK,3364,MUC,346,PEK,116.584999084472,40.0801010131835,MUC,11.786100387573,48.353801727295
24307,35159,DJB,3287,BTH,3903,DJB,103.643997192382,-1.63802003860473,BTH,104.119003296,1.12102997303
21924,29901,BAH,2057,LCA,1197,BAH,50.6335983276367,26.2707996368408,LCA,33.624900817871,34.8750991821289
28878,46728,MVR,898,NSI,4161,MVR,14.2573995590209,10.4513998031616,NSI,11.5532999038696,3.72255992889404
17583,24473,ORD,3830,PUJ,1760,ORD,-87.90480042,41.97859955,PUJ,-68.3634033203,18.5673999785999
3906,4670,AGS,3658,DCA,3520,AGS,-81.9645004272461,33.3698997497558,DCA,-77.037697,38.8521
16678,23041,SEN,508,DUB,599,SEN,0.695555984973907,51.5713996887207,DUB,-6.27007007598876,53.4212989807128
31391,53782,OPO,1636,EWR,3494,OPO,-8.68138980865,41.2481002808,EWR,-74.168701171875,40.6925010681152
29978,50395,HOR,1628,TER,1629,HOR,-28.7159004211425,38.5199012756347,TER,-27.0907993316999,38.7617988585999
31139,52952,TET,988,BEW,974,TET,33.6402015686035,-16.1047992706298,BEW,34.907600402832,-19.7964000701904
27106,42617,OGG,3456,MKK,3705,OGG,-156.429992675781,20.8985996246337,MKK,-157.095993041992,21.1529006958007
3313,3913,BNS,2822,CCS,2851,BNS,-70.2208023071289,8.61956977844238,CCS,-66.9905853271,10.6031169891
33313,57972,TUN,287,GAE,291,TUN,10.2271995544433,36.8510017395019,GAE,10.1033000946044,33.8768997192382
7190,8252,YVR,156,FRA,340,YVR,-123.183998108,49.193901062,FRA,8.5705556,50.0333333
15350,21139,LGA,3697,MSP,3858,LGA,-73.87259674,40.77719879,MSP,-93.2218017578,44.8819999694999
12598,16374,HGH,3386,LJG,4033,HGH,120.43399810791,30.2294998168945,LJG,100.246002197,26.6800003052
28619,46268,DOK,2940,TLV,1590,DOK,37.7397003173828,48.0736007690429,TLV,34.8866996765136,32.0113983154296
22721,31787,EIN,585,DLM,1715,EIN,5.37452983856,51.4500999451,DLM,28.7924995422,36.7131004333
7037,8084,YEG,49,IAH,3550,YEG,-113.580001831,53.3097000122,IAH,-95.3414001464843,29.9843997955322
5808,6629,PTY,1871,MIA,3576,PTY,-79.3834991455,9.0713596344,MIA,-80.2906036376953,25.7931995391845
23697,33661,GXF,5954,JED,2072,GXF,48.7882995604999,15.9660997391,JED,39.156502,21.6796
26158,39510,ZTH,1488,LBA,517,ZTH,20.8843002319335,37.7509002685546,LBA,-1.66057002544403,53.8658981323242
8756,10074,ALG,210,GHA,237,ALG,3.21540999412536,36.6910018920898,GHA,3.79411005973815,32.3841018676757
5994,6819,SJU,2890,PHL,3752,SJU,-66.0018005371,18.4393997192,PHL,-75.241096496582,39.871898651123
3655,4393,LED,2948,SKG,1486,LED,30.2625007629394,59.8003005981445,SKG,22.9708995819091,40.5196990966796
14214,18937,PEK,3364,JJN,6386,PEK,116.584999084472,40.0801010131835,JJN,118.589996,24.7964
23362,32953,TFS,1056,ORY,1386,TFS,-16.5725002289,28.044500351,ORY,2.3794444,48.7233333
10982,13935,BOS,3448,MSY,3861,BOS,-71.00520325,42.36429977,MSY,-90.2580032348632,29.9934005737304
7290,8380,YYT,189,YHZ,73,YYT,-52.7518997192,47.618598938,YHZ,-63.5085983276,44.8807983398
27088,42576,YNT,3392,HKG,3077,YNT,121.372001647949,37.4016990661621,HKG,113.915000916,22.3089008331
26133,39479,PRG,1587,EDI,535,PRG,14.26,50.1008,EDI,-3.37249994277954,55.9500007629394
3770,4523,FCO,1555,LYS,1335,FCO,12.2388889,41.8002778,LYS,5.0811111,45.7255556
35084,64666,YBR,31,YYC,178,YBR,-99.951897,49.91,YYC,-114.019996643,51.113899231
11375,14456,BRU,302,BLL,608,BRU,4.48443984985,50.9014015198,BLL,9.15178012848,55.7402992249
32809,56769,IAH,3550,JAN,3580,IAH,-95.3414001464843,29.9843997955322,JAN,-90.0758972168,32.3111991882
28302,45579,SAW,4317,VAS,1694,SAW,29.3092002869,40.898601532,VAS,36.9035,39.813801
27341,43261,TOY,2324,ICN,3930,TOY,137.188003540039,36.6483001708984,ICN,126.450996398925,37.4691009521484
33144,57582,SAP,1772,EWR,3494,SAP,-87.923599243164,15.4525995254516,EWR,-74.168701171875,40.6925010681152
17735,24688,KHH,2264,CTU,3395,KHH,120.349998474121,22.5771007537841,CTU,103.946998596191,30.5785007476806
26255,39697,OTP,1657,ZRH,1678,OTP,26.085,44.5711111,ZRH,8.5491695404053,47.464698791504
4048,4819,BTR,3846,CLT,3876,BTR,-91.14959717,30.53319931,CLT,-80.9430999755859,35.2140007019043
9763,11691,LAS,3877,BLI,3777,LAS,-115.1520004,36.08010101,BLI,-122.53800201416,48.7928009033203
22003,30022,JJU,5442,UAK,7,JJU,-46.0299186409,60.7156841552999,UAK,-45.4259986877,61.1604995728
14008,18506,HAK,4120,XMN,3383,HAK,110.458999633789,19.9349002838134,XMN,118.12799835205,24.5440006256103
12763,16594,MFM,3121,NGB,3387,MFM,113.592002868652,22.1495990753173,NGB,121.461997985839,29.8267002105712
2689,3139,LJG,4033,CSX,3371,LJG,100.246002197,26.6800003052,CSX,113.220001221,28.1891994475999
4462,5236,DFW,3670,ICT,3457,DFW,-97.0380020141601,32.896800994873,ICT,-97.4330978393554,37.6498985290527
714,760,HRB,3400,DLC,3404,HRB,126.25,45.6234016418457,DLC,121.539001464843,38.9656982421875
21618,29495,SHJ,2191,JAI,3098,SHJ,55.5172004699707,25.3285999298095,JAI,75.8122024536,26.8241996765
21169,28924,CID,4043,PIE,3617,CID,-91.7108001708984,41.8847007751464,PIE,-82.68740082,27.91020012
26535,40625,KUL,3304,BNE,3320,KUL,101.70999908447,2.745579957962,BNE,153.117004394531,-27.384199142456
781,829,LUM,6376,KMG,3382,LUM,98.5317,24.4011,KMG,102.9291667,25.1019444
380,413,SIN,3316,TPE,2276,SIN,103.994003,1.35019,TPE,121.233002,25.0777
19268,26733,EMA,523,GRO,1222,EMA,-1.32806003094,52.8311004639,GRO,2.7605500221,41.901000977
32541,56308,EWR,3494,CUN,1852,EWR,-74.168701171875,40.6925010681152,CUN,-86.8770980835,21.0365009308
21830,29739,SUB,3928,BDO,3896,SUB,112.787002563476,-7.37982988357543,BDO,107.575996398925,-6.90062999725341
1558,1628,STR,350,TXL,351,STR,9.22196006775,48.6898994445999,TXL,13.2876996994,52.5597000122
14568,19601,DMK,3157,CJM,4300,DMK,100.607002258,13.9125995636,CJM,99.361701965332,10.711199760437
9892,12002,SJD,1840,SAN,3731,SJD,-109.721000671386,23.1518001556396,SAN,-117.190002441,32.7336006165
14032,18567,HGH,3386,WUH,3376,HGH,120.43399810791,30.2294998168945,WUH,114.208000183105,30.783800125122
12585,16353,HFE,3389,SZX,3374,HFE,117.297996520996,31.7800006866455,SZX,113.810997009277,22.6392993927001
16846,23271,KIX,3992,DXB,2188,KIX,135.244003295898,34.4272994995117,DXB,55.3643989563,25.2527999878
15196,20777,GDL,1804,SLC,3536,GDL,-103.310997009277,20.5217990875244,SLC,-111.977996826171,40.7883987426757
27407,43439,FLL,3533,TLC,1850,FLL,-80.1527023315429,26.0725994110107,TLC,-99.5660018921,19.3370990753
19083,26520,CRL,304,PGF,1356,CRL,4.45382022858,50.4592018126999,PGF,2.87067008018493,42.7403984069824
1098,1164,PVR,1836,MEX,1824,PVR,-105.253997802734,20.6800994873046,MEX,-99.072098,19.4363
22435,30963,PVG,3406,XFN,6360,PVG,121.805000305175,31.1434001922607,XFN,112.291,32.1506
21130,28884,AZA,6505,IDA,4100,AZA,-111.6549988,33.30780029,IDA,-112.070999145507,43.5145988464355
17167,23718,BLZ,1013,LLW,1016,BLZ,34.9739990234375,-15.679100036621,LLW,33.78099823,-13.7894001007
28025,45167,SIN,3316,JNB,813,SIN,103.994003,1.35019,JNB,28.246,-26.1392
6060,6888,SYR,3745,CLT,3876,SYR,-76.1063003540039,43.1111984252929,CLT,-80.9430999755859,35.2140007019043
1470,1540,PMI,3998,HAJ,352,PMI,2.73881006241,39.551700592,HAJ,9.68507957458,52.461101532
12822,16675,PEK,3364,ADD,1107,PEK,116.584999084472,40.0801010131835,ADD,38.7993011474999,8.97789001465
32169,55444,SXF,337,NCE,1354,SXF,13.522500038147,52.380001068115,NCE,7.21586990356,43.6584014893
951,1009,NUX,4364,VKO,2988,NUX,76.5203018188476,66.0693969726562,VKO,37.2615013123,55.5914993286
15871,22072,SDD,959,VPE,5632,SDD,13.5749998092651,-14.9246997833251,VPE,15.6837997437,-17.0435009003
13856,18207,CAN,3370,YIH,6361,CAN,113.299003601074,23.3924007415771,YIH,111.479988,30.55655
16010,22223,ALC,1212,EVE,641,ALC,-0.558156013488769,38.2821998596191,EVE,16.678100585938,68.491302490234
7446,8554,BVB,2533,MAO,2551,BVB,-60.6922225952,2.84138894081,MAO,-60.0497016906738,-3.03860998153686
5548,6366,PBI,3722,DCA,3520,PBI,-80.0955963134765,26.6832008361816,DCA,-77.037697,38.8521
13580,17737,TGU,1776,PTY,1871,TGU,-87.2172012329101,14.060899734497,PTY,-79.3834991455,9.0713596344
8869,10194,LYS,1335,CZL,221,LYS,5.0811111,45.7255556,CZL,6.62038993835449,36.2760009765625
12537,16296,FOC,3385,JDZ,6380,FOC,119.66300201416,25.9351005554199,JDZ,117.176002502,29.3386001587
23607,33448,KHI,2206,IKA,4330,KHI,67.160797,24.9065,IKA,51.1521987915039,35.4160995483398
33476,58362,VKO,2988,AGP,1230,VKO,37.2615013123,55.5914993286,AGP,-4.49911022186279,36.6749000549316
7626,8749,PLU,2528,MOC,2587,PLU,-43.9505996704101,-19.8512001037597,MOC,-43.818901062,-16.7068996428999
20983,28646,FLN,2555,POA,2599,FLN,-48.5525016784668,-27.6702785491943,POA,-51.1713981628418,-29.994400024414
3635,4372,JSY,5787,ATH,3941,JSY,24.9508991240999,37.4227981567,ATH,23.9444999695,37.9364013672
9693,11535,ANC,3774,HNL,3728,ANC,-149.996002197265,61.1744003295898,HNL,-157.921997070312,21.3187007904052
5856,6678,ROW,3736,DFW,3670,ROW,-104.53099822998,33.3016014099121,DFW,-97.0380020141601,32.896800994873
2175,2347,SXF,337,TLV,1590,SXF,13.522500038147,52.380001068115,TLV,34.8866996765136,32.0113983154296
2614,2965,BKK,3885,CKG,3393,BKK,100.747001647949,13.6810998916625,CKG,106.641998291015,29.7192001342773
20986,28650,FOR,2559,EZE,3988,FOR,-38.532600402832,-3.77627992630004,EZE,-58.5358,-34.8222
30748,52076,BKK,3885,MXP,1524,BKK,100.747001647949,13.6810998916625,MXP,8.72811,45.6306
2306,2544,HND,2359,KKJ,2311,HND,139.779999,35.552299,KKJ,131.035003662,33.8459014893
14545,19576,BMA,738,HAD,709,BMA,17.9416999816894,59.3544006347656,HAD,12.8201999664306,56.6911010742187
9623,11434,EZE,3988,ASU,2699,EZE,-58.5358,-34.8222,ASU,-57.5200004577636,-25.2399997711181
2509,2823,DYU,2979,DEL,3093,DYU,68.8249969482,38.5433006286999,DEL,77.1031036376953,28.566499710083
14353,19257,URC,3399,CAN,3370,URC,87.4741973876953,43.9071006774902,CAN,113.299003601074,23.3924007415771
26989,42050,PEK,3364,JNG,6944,PEK,116.584999084472,40.0801010131835,JNG,116.346667,35.292778
30705,51890,GLA,534,AYT,1688,GLA,-4.43306016922,55.8718986511,AYT,30.800501,36.898701
31401,53816,SID,1102,LIS,1638,SID,-22.9493999481201,16.7413997650146,LIS,-9.13591957092,38.7812995911
18729,26154,BOD,1264,OPO,1636,BOD,-0.715556025505,44.8283004761,OPO,-8.68138980865,41.2481002808
2054,2204,DEL,3093,BDQ,3001,DEL,77.1031036376953,28.566499710083,BDQ,73.2263031006,22.3362007141
3654,4392,LED,2948,RHO,1472,LED,30.2625007629394,59.8003005981445,RHO,28.0862007141113,36.4053993225097
26557,40724,MUR,3265,MYY,3266,MUR,114.329002380371,4.17897987365722,MYY,113.986999511718,4.3220100402832
30105,50772,ATH,3941,SVO,2985,ATH,23.9444999695,37.9364013672,SVO,37.4146,55.972599
2205,2383,MJZ,2925,PYJ,6092,MJZ,114.039001464843,62.5346984863281,PYJ,112.029998779,66.4003982544
20136,27665,PSA,1562,MLA,1606,PSA,10.3927,43.683899,MLA,14.4775,35.857498
27923,44791,BEG,1739,SPU,1206,BEG,20.3090991974,44.8184013367,SPU,16.2980003356933,43.5388984680175
17044,23548,THR,2131,RZR,2151,THR,51.3134002685546,35.6892013549804,RZR,50.6795997619628,36.9099006652832
11853,15325,DAC,3076,SIN,3316,DAC,90.397783,23.843347,SIN,103.994003,1.35019
30125,50817,EVN,3964,SVO,2985,EVN,44.3959007263,40.1473007202,SVO,37.4146,55.972599
33658,60744,CCS,2851,SVZ,2858,CCS,-66.9905853271,10.6031169891,SVZ,-72.439697265625,7.84082984924316
29705,49420,COK,3136,MLE,3156,COK,76.4019012451,10.1520004272,MLE,73.5290985107421,4.19183015823364
25343,37936,LUX,629,VAR,1196,LUX,6.2044444,49.6233333,VAR,27.8251,43.232101
35450,65763,LAP,1816,TIJ,1847,LAP,-110.361999512,24.0727005004999,TIJ,-116.970001220703,32.5410995483398
14812,19972,ZNZ,1186,FRA,340,ZNZ,39.224899292,-6.22202014922999,FRA,8.5705556,50.0333333
4285,5057,CVG,3488,DFW,3670,CVG,-84.6678009033,39.0488014221,DFW,-97.0380020141601,32.896800994873
7544,8659,GVR,6735,PLU,2528,GVR,-41.982200622559,-18.89520072937,PLU,-43.9505996704101,-19.8512001037597
524,565,DME,4029,EGO,6156,DME,37.9062995910644,55.4087982177734,EGO,36.5900993347168,50.643798828125
29619,48951,VNX,990,JNB,813,VNX,35.3133010864257,-22.0184001922607,JNB,28.246,-26.1392
12177,15754,LED,2948,RIX,3953,LED,30.2625007629394,59.8003005981445,RIX,23.9710998535156,56.923599243164
5011,5812,LHR,507,BCN,1218,LHR,-0.461941,51.4706,BCN,2.0784599781036,41.297100067139
12431,16112,CGO,3375,PEK,3364,CGO,113.841003418,34.5196990966999,PEK,116.584999084472,40.0801010131835
28368,45706,USM,3177,CNX,3931,USM,100.06199646,9.54778957366999,CNX,98.962600708,18.7667999267999
4783,5577,ISP,3857,DCA,3520,ISP,-73.10019684,40.79520035,DCA,-77.037697,38.8521
8472,9735,MRS,1353,AMS,580,MRS,5.22142410278,43.439271922,AMS,4.76388978957999,52.3086013794
6223,7061,BCN,1218,VIE,1613,BCN,2.0784599781036,41.297100067139,VIE,16.569700241089,48.110298156738
684,730,DSN,6434,SHE,4144,DSN,109.861388889,39.49,SHE,123.483001708984,41.6398010253906
14791,19946,SXF,337,KGS,1458,SXF,13.522500038147,52.380001068115,KGS,27.0916996002197,36.7933006286621
27959,44851,SPU,1206,FCO,1555,SPU,16.2980003356933,43.5388984680175,FCO,12.2388889,41.8002778
29058,47277,EVN,3964,ATH,3941,EVN,44.3959007263,40.1473007202,ATH,23.9444999695,37.9364013672
27931,44802,DBV,1200,CDG,1382,DBV,18.2681999206542,42.5614013671875,CDG,2.54999995232,49.0127983093
26128,39470,PFO,1198,NCL,521,PFO,32.4856986999511,34.7179985046386,NCL,-1.69166994094848,55.037498474121
9529,11324,PMO,1512,TRN,1526,PMO,13.091,38.175999,TRN,7.64963,45.200802
4444,5218,DFW,3670,GDL,1804,DFW,-97.0380020141601,32.896800994873,GDL,-103.310997009277,20.5217990875244
23181,32513,HAJ,352,AGP,1230,HAJ,9.68507957458,52.461101532,AGP,-4.49911022186279,36.6749000549316
19561,27042,KRK,669,NYO,699,KRK,19.7847995758056,50.0777015686035,NYO,16.9122009277343,58.7886009216308
19208,26673,EDI,535,MRS,1353,EDI,-3.37249994277954,55.9500007629394,MRS,5.22142410278,43.439271922
11371,14446,BLL,608,ZRH,1678,BLL,9.15178012848,55.7402992249,ZRH,8.5491695404053,47.464698791504
21735,29632,DPS,3940,KOE,3916,DPS,115.16699981689,-8.7481698989868,KOE,123.670997619628,-10.1716003417968
20899,28513,SKP,1737,DXB,2188,SKP,21.621401,41.961601,DXB,55.3643989563,25.2527999878
11537,14846,NCE,1354,LCY,503,NCE,7.21586990356,43.6584014893,LCY,0.055278,51.505299
2628,3006,LUR,3413,OTZ,3693,LUR,-166.1100006,68.87509918,OTZ,-162.598999,66.88469696
19069,26506,CRL,304,KRK,669,CRL,4.45382022858,50.4592018126999,KRK,19.7847995758056,50.0777015686035
122,130,ARN,737,GEV,715,ARN,17.918600082397,59.651901245117,GEV,20.8145999908447,67.1324005126953
11490,14689,LHR,507,CTU,3395,LHR,-0.461941,51.4706,CTU,103.946998596191,30.5785007476806
15230,20832,HNL,3728,FUK,2305,HNL,-157.921997070312,21.3187007904052,FUK,130.45100402832,33.5858993530273
32633,56512,GRR,3685,DEN,3751,GRR,-85.52279663,42.88079834,DEN,-104.672996521,39.861698150635
22085,30170,CGD,6352,HAK,4120,CGD,111.63999939,28.9188995361,HAK,110.458999633789,19.9349002838134
16109,22337,BGO,636,SXF,337,BGO,5.218140125,60.29339981,SXF,13.522500038147,52.380001068115
10856,13792,BEG,1739,BUD,1489,BEG,20.3090991974,44.8184013367,BUD,19.2555999755999,47.4369010924999
22566,31301,HET,6345,HRB,3400,HET,111.823997498,40.851398468,HRB,126.25,45.6234016418457
25198,37625,CUN,1852,LIM,2789,CUN,-86.8770980835,21.0365009308,LIM,-77.114304,-12.0219
6412,7310,HAM,342,SZG,1612,HAM,9.9882297515869,53.630401611328,SZG,13.0043001175,47.7933006286999
2090,2242,GAU,6173,IXA,3038,GAU,91.5858993530273,26.1061000823974,IXA,91.2404022217,23.8869991302
10513,13053,AUH,2179,CTU,3395,AUH,54.6511001586914,24.4330005645751,CTU,103.946998596191,30.5785007476806
34474,62999,TRF,664,BEG,1739,TRF,10.258600235,59.1866989136,BEG,20.3090991974,44.8184013367
7570,8687,JPR,6073,CGB,2548,JPR,-61.8465003967,-10.8708000182999,CGB,-56.1166992188,-15.6528997421
