,index,Source airport,Source airport ID,Destination airport,Destination airport ID,Source iata,Source long,Source lat,Dest iata,Dest long,Dest lat
15985,22192,AAL,628,LGW,502,AAL,9.84924316406,57.0927589138,LGW,-0.190277993679046,51.1481018066406
3605,4339,FRA,340,HER,1452,FRA,8.5705556,50.0333333,HER,25.1802997589,35.3396987915
24310,35172,DPS,3940,MLG,3894,DPS,115.16699981689,-8.7481698989868,MLG,112.714996338,-7.92655992507999
30868,52412,GZP,8266,ESB,1682,GZP,32.3005981445,36.2992172241,ESB,32.995098114,40.1281013488999
1701,1806,BCD,2423,DVO,4090,BCD,123.014999,10.7764,DVO,125.646003723144,7.1255202293396
30073,50721,LGW,502,PRN,1742,LGW,-0.190277993679046,51.1481018066406,PRN,21.035801,42.5728
19771,27270,MAN,478,GDN,668,MAN,-2.27495002746582,53.3536987304687,GDN,18.4661998748779,54.3776016235351
23425,33077,RBV,5418,HIR,4074,RBV,157.643005371093,-8.16806030273437,HIR,160.05499267578,-9.4280004501343
26816,41425,CJU,2370,WNZ,6392,CJU,126.49299621582,33.5112991333007,WNZ,120.851997375488,27.9122009277343
1089,1153,MID,1819,MEX,1824,MID,-89.657699585,20.9370002746999,MEX,-99.072098,19.4363
27416,43473,LBE,5747,FLL,3533,LBE,-79.40480042,40.27590179,FLL,-80.1527023315429,26.0725994110107
33535,58466,MYG,1952,NAS,1953,MYG,-73.0134963988999,22.3794994354,NAS,-77.4662017821999,25.0389995575
5520,6338,ORD,3830,TPA,3646,ORD,-87.90480042,41.97859955,TPA,-82.533203125,27.9755001068115
7591,8710,MAO,2551,TFF,2624,MAO,-60.0497016906738,-3.03860998153686,TFF,-64.7240982056,-3.38294005394
32056,55228,NAP,1561,STN,548,NAP,14.2908,40.886002,STN,0.234999999404,51.8849983215
9232,10814,REP,3035,KUL,3304,REP,103.81300354,13.4106998444,KUL,101.70999908447,2.745579957962
466,505,TPA,3646,PBI,3722,TPA,-82.533203125,27.9755001068115,PBI,-80.0955963134765,26.6832008361816
27757,44432,OTP,1657,PRG,1587,OTP,26.085,44.5711111,PRG,14.26,50.1008
29672,49328,CDG,1382,BVC,1103,CDG,2.54999995232,49.0127983093,BVC,-22.8889007568359,16.1364994049072
230,247,RAO,2613,SJP,2619,RAO,-47.7766685485839,-21.1363887786865,SJP,-49.40650177,-20.8166007995999
10312,12561,TGU,1776,SAL,1892,TGU,-87.2172012329101,14.060899734497,SAL,-89.055702,13.4409
7453,8563,CGB,2548,AFL,2524,CGB,-56.1166992188,-15.6528997421,AFL,-56.1049995422,-9.8663892746
34544,63085,MYT,3224,MDL,3222,MYT,97.3518981933593,25.3836002349853,MDL,95.9778976440429,21.702199935913
6043,6871,SXM,2899,JFK,3797,SXM,-63.1088981628,18.0410003662,JFK,-73.77890015,40.63980103
29547,48796,DUR,799,BFN,794,DUR,31.1197222222,-29.6144444444,BFN,26.302400589,-29.0926990509
23822,33862,NJF,7490,KWI,2176,NJF,44.404317,31.989853,KWI,47.9688987731933,29.2266006469726
7181,8242,YUL,146,ZBF,5538,YUL,-73.7407989502,45.4706001282,ZBF,-65.738899231,47.629699707
20608,28161,TSF,1539,VLC,1246,TSF,12.1944,45.648399,VLC,-0.481624990701675,39.4892997741699
13218,17195,XMN,3383,JDZ,6380,XMN,118.12799835205,24.5440006256103,JDZ,117.176002502,29.3386001587
6001,6828,SLC,3536,PHL,3752,SLC,-111.977996826171,40.7883987426757,PHL,-75.241096496582,39.871898651123
34091,62501,ABV,260,ACC,248,ABV,7.26316976547241,9.00679016113281,ACC,-0.16678600013256,5.60518980026245
22762,31839,MAD,1229,EIN,585,MAD,-3.56264,40.471926,EIN,5.37452983856,51.4500999451
4417,5190,DFW,3670,CMH,3759,DFW,-97.0380020141601,32.896800994873,CMH,-82.8918991088867,39.9980010986328
1021,1083,ACA,1783,TLC,1850,ACA,-99.7539978027343,16.7570991516113,TLC,-99.5660018921,19.3370990753
31941,54999,LGW,502,SXB,1435,LGW,-0.190277993679046,51.1481018066406,SXB,7.62823009490966,48.5382995605468
34320,62813,HHN,355,SOF,1194,HHN,7.26388978957999,49.9486999512,SOF,23.4114360809326,42.6966934204101
10061,12222,ORY,1386,CMN,1074,ORY,2.3794444,48.7233333,CMN,-7.58997011184692,33.3675003051757
23150,32448,DKR,1084,MAD,1229,DKR,-17.4902000427246,14.7397003173828,MAD,-3.56264,40.471926
5074,5879,LHR,507,SAN,3731,LHR,-0.461941,51.4706,SAN,-117.190002441,32.7336006165
18715,26139,BLQ,1538,PMO,1512,BLQ,11.2887,44.5354,PMO,13.091,38.175999
9348,11032,LIM,2789,AQP,2802,LIM,-77.114304,-12.0219,AQP,-71.5830993652,-16.3411006927
821,873,SHE,4144,CSX,3371,SHE,123.483001708984,41.6398010253906,CSX,113.220001221,28.1891994475999
8750,10067,ALG,210,DKR,1084,ALG,3.21540999412536,36.6910018920898,DKR,-17.4902000427246,14.7397003173828
23292,32803,NTE,1418,SVQ,1253,NTE,-1.61073005199,47.1531982422,SVQ,-5.89310979843139,37.4179992675781
27972,44882,ZAG,1208,IST,1701,ZAG,16.0687999725,45.7429008484,IST,28.8145999907999,40.9768981934
11028,14000,EWR,3494,SJU,2890,EWR,-74.168701171875,40.6925010681152,SJU,-66.0018005371,18.4393997192
32327,55826,AVP,4286,ORD,3830,AVP,-75.7233963013,41.3385009765999,ORD,-87.90480042,41.97859955
34142,62601,IKA,4330,EBL,3989,IKA,51.1521987915039,35.4160995483398,EBL,43.9631996154785,36.2375984191894
7631,8754,PLU,2528,VDC,6039,PLU,-43.9505996704101,-19.8512001037597,VDC,-40.8630981445,-14.8627996445
34422,62935,POZ,674,BVA,1367,POZ,16.8262996674,52.4210014342999,BVA,2.11278009414672,49.4543991088867
19238,26703,EIN,585,KRK,669,EIN,5.37452983856,51.4500999451,KRK,19.7847995758056,50.0777015686035
33393,58204,DOK,2940,DME,4029,DOK,37.7397003173828,48.0736007690429,DME,37.9062995910644,55.4087982177734
15889,22090,VPE,5632,SVP,949,VPE,15.6837997437,-17.0435009003,SVP,16.947399139404,-12.404600143433
35259,65098,JED,2072,SLL,2195,JED,39.156502,21.6796,SLL,54.0913009643554,17.0387001037597
11153,14158,MCO,3878,ORH,6426,MCO,-81.3089981079101,28.4293994903564,ORH,-71.8757019042968,42.2672996520996
6953,7988,MSY,3861,YYZ,193,MSY,-90.2580032348632,29.9934005737304,YYZ,-79.6305999755999,43.6772003174
9242,10826,SIN,3316,LGK,3305,SIN,103.994003,1.35019,LGK,99.7286987304687,6.32973003387451
30035,50670,BRE,353,ACE,1055,BRE,8.78666973114,53.0475006104,ACE,-13.6051998138427,28.945499420166
19445,26923,GSE,691,AGP,1230,GSE,11.8704004287719,57.7747001647949,AGP,-4.49911022186279,36.6749000549316
8707,10018,VCE,1551,NCE,1354,VCE,12.3519,45.505299,NCE,7.21586990356,43.6584014893
33152,57594,SAV,3613,IAH,3550,SAV,-81.20210266,32.12760162,IAH,-95.3414001464843,29.9843997955322
15168,20718,EVV,4018,DTW,3645,EVV,-87.5324020386,38.0369987488,DTW,-83.353401184082,42.2123985290527
31670,54489,BFS,465,MLA,1606,BFS,-6.21582984923999,54.6575012207,MLA,14.4775,35.857498
17589,24484,PIR,5761,DEN,3751,PIR,-100.2860031,44.38270187,DEN,-104.672996521,39.861698150635
244,261,BRL,5726,STL,3678,BRL,-91.125503540039,40.7831993103027,STL,-90.370002746582,38.7486991882324
15408,21264,MEM,3473,MCI,3458,MEM,-89.9766998291015,35.0424003601074,MCI,-94.713898,39.2976
31329,53610,ACC,248,LIS,1638,ACC,-0.16678600013256,5.60518980026245,LIS,-9.13591957092,38.7812995911
23808,33836,ATZ,5691,KWI,2176,ATZ,31.0119991302,27.0464992523,KWI,47.9688987731933,29.2266006469726
14451,19457,YIW,6394,HRB,3400,YIW,120.031997681,29.3446998596,HRB,126.25,45.6234016418457
19797,27299,MJV,1227,STN,548,MJV,-0.812389016151428,37.7750015258789,STN,0.234999999404,51.8849983215
16289,22577,ORY,1386,BGO,636,ORY,2.3794444,48.7233333,BGO,5.218140125,60.29339981
33758,60919,SXB,1435,PMO,1512,SXB,7.62823009490966,48.5382995605468,PMO,13.091,38.175999
15596,21615,PUJ,1760,ATL,3682,PUJ,-68.3634033203,18.5673999785999,ATL,-84.4281005859375,33.6366996765136
24995,37113,NAY,6341,CIH,6343,NAY,116.388000488281,39.7827987670898,CIH,113.125999,36.247501
31638,54421,AMS,580,BFS,465,AMS,4.76388978957999,52.3086013794,BFS,-6.21582984923999,54.6575012207
18603,26021,BGY,1525,BRS,490,BGY,9.70417,45.673901,BRS,-2.71909,51.382702
18769,26195,BRE,353,TMP,458,BRE,8.78666973114,53.0475006104,TMP,23.604400634766,61.414100646973
11644,15036,AGP,1230,EXT,552,AGP,-4.49911022186279,36.6749000549316,EXT,-3.41388988494873,50.7344017028808
34621,63201,CPH,609,MOL,651,CPH,12.656000137329,55.617900848389,MOL,7.2624998092651,62.744701385498
24146,34885,LJU,1569,WAW,679,LJU,14.4576,46.223701,WAW,20.9671001433999,52.1656990051
11483,14658,LGW,502,VRN,1550,LGW,-0.190277993679046,51.1481018066406,VRN,10.8885,45.395699
7665,8791,REC,2610,VCP,2578,REC,-34.923599243164,-8.12648963928222,VCP,-47.1344985962,-23.0074005127
12447,16131,CHG,6772,PEK,3364,CHG,120.434998,41.538101,PEK,116.584999084472,40.0801010131835
30803,52279,BGW,4130,ESB,1682,BGW,44.2346000671,33.2625007629,ESB,32.995098114,40.1281013488999
21960,29946,PEW,2219,BAH,2057,PEW,71.5146026611328,33.9939002990722,BAH,50.6335983276367,26.2707996368408
9824,11867,PUW,3944,SEA,3577,PUW,-117.110001,46.7439,SEA,-122.30899810791,47.4490013122558
23138,32414,CCS,2851,MAD,1229,CCS,-66.9905853271,10.6031169891,MAD,-3.56264,40.471926
19326,26800,FEZ,1066,NRN,4198,FEZ,-4.97796010970999,33.9272994995,NRN,6.14216995239,51.6024017334
2638,3065,BAV,6346,XIY,3379,BAV,109.997001647949,40.560001373291,XIY,108.751998901367,34.4471015930175
1452,1521,NAP,1561,HAJ,352,NAP,14.2908,40.886002,HAJ,9.68507957458,52.461101532
16179,22422,EDI,535,OSL,644,EDI,-3.37249994277954,55.9500007629394,OSL,11.100399971008,60.193901062012
30400,51332,EAM,2075,DMM,2064,EAM,44.4192008972168,17.611400604248,DMM,49.7979011535644,26.4712009429931
11005,13967,CHS,3806,BOS,3448,CHS,-80.04049683,32.89860153,BOS,-71.00520325,42.36429977
27117,42660,BNE,3320,VLI,1997,BNE,153.117004394531,-27.384199142456,VLI,168.32000732422,-17.699300765991
32118,55374,SKG,1486,BSL,1423,SKG,22.9708995819091,40.5196990966796,BSL,7.5291667,47.59
22584,31391,LHW,3378,TPE,2276,LHW,103.620002747,36.5152015686,TPE,121.233002,25.0777
5696,6516,PHX,3462,ABQ,4019,PHX,-112.012001037597,33.4342994689941,ABQ,-106.609001159667,35.0401992797851
18817,26245,BRS,490,WMI,8414,BRS,-2.71909,51.382702,WMI,20.6518001556,52.4510993958
17358,24082,AUH,2179,JAI,3098,AUH,54.6511001586914,24.4330005645751,JAI,75.8122024536,26.8241996765
12150,15716,TSN,3368,KHH,2264,TSN,117.346000671,39.1244010924999,KHH,120.349998474121,22.5771007537841
24149,34888,MUC,346,PRN,1742,MUC,11.786100387573,48.353801727295,PRN,21.035801,42.5728
32850,56826,IAH,3550,RTB,1774,IAH,-95.3414001464843,29.9843997955322,RTB,-86.523003,16.316799
17002,23488,OMH,5936,THR,2131,OMH,45.0686988831,37.6680984497,THR,51.3134002685546,35.6892013549804
12497,16246,CTU,3395,ZHA,6357,CTU,103.946998596191,30.5785007476806,ZHA,110.358002,21.214399
27501,43725,LIS,1638,LPA,1054,LIS,-9.13591957092,38.7812995911,LPA,-15.3865995407104,27.931900024414
1281,1350,DRS,338,CGN,344,DRS,13.7672004699707,51.1328010559082,CGN,7.1427397728,50.8658981323
9749,11659,HNL,3728,PDX,3720,HNL,-157.921997070312,21.3187007904052,PDX,-122.5979996,45.58869934
2710,3161,PVG,3406,HFE,3389,PVG,121.805000305175,31.1434001922607,HFE,117.297996520996,31.7800006866455
25561,38409,HAM,342,BSL,1423,HAM,9.9882297515869,53.630401611328,BSL,7.5291667,47.59
27165,42721,ULB,5910,PBJ,5900,ULB,168.3011,-16.3297,PBJ,168.257003784,-16.438999176
19104,26541,CRL,304,TSF,1539,CRL,4.45382022858,50.4592018126999,TSF,12.1944,45.648399
16765,23163,DXB,2188,EBB,1187,DXB,55.3643989563,25.2527999878,EBB,32.4435005187988,0.0423859991133213
26431,40021,TNR,918,JNB,813,TNR,47.4788017273,-18.7968997955,JNB,28.246,-26.1392
28684,46370,TLV,1590,ODS,2947,TLV,34.8866996765136,32.0113983154296,ODS,30.6765003204345,46.4267997741699
22984,32126,UGC,6152,VOG,2967,UGC,60.6417007446289,41.584300994873,VOG,44.3455009460449,48.7825012207031
4077,4848,CAK,4112,DCA,3520,CAK,-81.4421997070312,40.9160995483398,DCA,-77.037697,38.8521
28466,45860,LHE,2207,DEL,3093,LHE,74.4036026000976,31.5216007232666,DEL,77.1031036376953,28.566499710083
28216,45476,GVA,1665,AYT,1688,GVA,6.10895013809204,46.2380981445312,AYT,30.800501,36.898701
4246,5017,CLT,3876,UVF,2894,CLT,-80.9430999755859,35.2140007019043,UVF,-60.952599,13.7332
11842,15301,GTE,6270,DRW,3999,GTE,136.460006714,-13.9750003815,DRW,130.876998901367,-12.4146995544433
12510,16262,DEL,3093,PEK,3364,DEL,77.1031036376953,28.566499710083,PEK,116.584999084472,40.0801010131835
32016,55158,MAN,478,SKG,1486,MAN,-2.27495002746582,53.3536987304687,SKG,22.9708995819091,40.5196990966796
19544,27025,KRK,669,BLQ,1538,KRK,19.7847995758056,50.0777015686035,BLQ,11.2887,44.5354
13510,17641,MGA,1863,PTY,1871,MGA,-86.1681976318359,12.1415004730224,PTY,-79.3834991455,9.0713596344
24515,35505,WRO,680,CDG,1382,WRO,16.885799408,51.1026992798,CDG,2.54999995232,49.0127983093
19511,26989,IBZ,1225,BLQ,1538,IBZ,1.37311995028999,38.8728981018,BLQ,11.2887,44.5354
4422,5195,DFW,3670,CRW,4285,DFW,-97.0380020141601,32.896800994873,CRW,-81.5932006835937,38.3731002807617
33982,61865,HUH,1991,BOB,1989,HUH,-151.022003173828,-16.6872005462646,BOB,-151.751007080078,-16.4444007873535
2702,3153,NGB,3387,YIH,6361,NGB,121.461997985839,29.8267002105712,YIH,111.479988,30.55655
31363,53710,LIS,1638,GIG,2560,LIS,-9.13591957092,38.7812995911,GIG,-43.2505569458,-22.8099994659
22483,31071,HER,1452,LIL,1399,HER,25.1802997589,35.3396987915,LIL,3.086886,50.563332
21125,28879,AZA,6505,GFK,3442,AZA,-111.6549988,33.30780029,GFK,-97.176102,47.949299
24386,35342,BEG,1739,LCA,1197,BEG,20.3090991974,44.8184013367,LCA,33.624900817871,34.8750991821289
27680,44069,WLG,2042,WRE,2045,WLG,174.804992676,-41.3272018433,WRE,174.365005493164,-35.7682991027832
17838,24816,NAN,1960,VLI,1997,NAN,177.442993164062,-17.7553997039794,VLI,168.32000732422,-17.699300765991
10736,13541,MXP,1524,BEY,2177,MXP,8.72811,45.6306,BEY,35.4883995056152,33.8208999633789
27173,42730,VLI,1997,LNB,5902,VLI,168.32000732422,-17.699300765991,LNB,168.158996582,-16.5841999054
28759,46517,BEL,2526,CAY,2774,BEL,-48.4762992859,-1.37925004959,CAY,-52.3604011535999,4.81980991363999
30168,50893,LBD,6147,ROV,2964,LBD,69.6947021484375,40.2154006958007,ROV,39.8180999756,47.2582015991
15202,20784,GIG,2560,ATL,3682,GIG,-43.2505569458,-22.8099994659,ATL,-84.4281005859375,33.6366996765136
27039,42295,SYX,4030,LZH,6356,SYX,109.412002563476,18.302900314331,LZH,109.390999,24.2075
8683,9987,TLS,1273,CDG,1382,TLS,1.36382,43.629101,CDG,2.54999995232,49.0127983093
17993,25074,EWR,3494,BNA,3690,EWR,-74.168701171875,40.6925010681152,BNA,-86.6781997680664,36.1245002746582
2597,2938,SVX,2975,MQF,2969,SVX,60.802700042725,56.743099212646,MQF,58.7556991577148,53.3931007385253
15982,22189,AAL,628,AGP,1230,AAL,9.84924316406,57.0927589138,AGP,-4.49911022186279,36.6749000549316
2210,2388,OVB,4078,PYJ,6092,OVB,82.650703430176,55.012599945068,PYJ,112.029998779,66.4003982544
31156,53001,AGP,1230,LTN,492,AGP,-4.49911022186279,36.6749000549316,LTN,-0.368333011865615,51.874698638916
26138,39485,PSA,1562,MAN,478,PSA,10.3927,43.683899,MAN,-2.27495002746582,53.3536987304687
2958,3462,NNG,3373,SHA,3391,NNG,108.171997070312,22.608299255371,SHA,121.335998535156,31.1979007720947
22280,30535,EMK,7087,BET,3599,EMK,-164.4909973,62.78609848,BET,-161.8379974,60.77980042
13662,17891,HKG,3077,CSX,3371,HKG,113.915000916,22.3089008331,CSX,113.220001221,28.1891994475999
9853,11923,SEA,3577,EAT,6916,SEA,-122.30899810791,47.4490013122558,EAT,-120.207000732,47.3988990784
31068,52805,SAW,4317,MXP,1524,SAW,29.3092002869,40.898601532,MXP,8.72811,45.6306
24685,35866,CJU,2370,TAE,2381,CJU,126.49299621582,33.5112991333007,TAE,128.658996582,35.8941001891999
18063,25168,LAX,3484,HOU,3566,LAX,-118.4079971,33.94250107,HOU,-95.27890015,29.64539909
1846,1984,XMN,3383,MNL,2397,XMN,118.12799835205,24.5440006256103,MNL,121.019997,14.5086
23665,33607,SHJ,2191,PNQ,3017,SHJ,55.5172004699707,25.3285999298095,PNQ,73.9197006225586,18.5820999145507
30409,51345,GIZ,2066,DMM,2064,GIZ,42.5858001708984,16.9011001586914,DMM,49.7979011535644,26.4712009429931
18024,25115,HOU,3566,RDU,3626,HOU,-95.27890015,29.64539909,RDU,-78.7874984741211,35.8776016235351
25853,39016,HBE,3410,TOB,5697,HBE,29.6963996887207,30.9176998138427,TOB,23.907,31.861
16204,22460,HEL,421,ATH,3941,HEL,24.963300704956,60.317199707031,ATH,23.9444999695,37.9364013672
34014,61906,PPT,4075,TUB,1972,PPT,-149.606994629,-17.5536994934,TUB,-149.524002075195,-23.365400314331
28768,46529,PBM,2773,CAY,2774,PBM,-55.1878013611,5.45282983779999,CAY,-52.3604011535999,4.81980991363999
8567,9847,ORY,1386,LCY,503,ORY,2.3794444,48.7233333,LCY,0.055278,51.505299
31366,53723,LIS,1638,LYS,1335,LIS,-9.13591957092,38.7812995911,LYS,5.0811111,45.7255556
33711,60840,BRI,1501,VRN,1550,BRI,16.760599,41.138901,VRN,10.8885,45.395699
24177,34921,AYQ,4010,SYD,3361,AYQ,130.975998,-25.1861,SYD,151.177001953125,-33.9460983276367
806,854,NKG,3388,KMG,3382,NKG,118.861999511718,31.7420005798339,KMG,102.9291667,25.1019444
7810,8947,RMQ,2268,SGN,3205,RMQ,120.621002197265,24.264699935913,SGN,106.652000427,10.8187999725
4127,4898,CLT,3876,BDL,3825,CLT,-80.9430999755859,35.2140007019043,BDL,-72.6831970214999,41.9388999939
1356,1425,HAJ,352,SPU,1206,HAJ,9.68507957458,52.461101532,SPU,16.2980003356933,43.5388984680175
21056,28762,MGF,2586,CGR,2538,MGF,-52.01222229,-23.4794445037999,CGR,-54.6725006104,-20.4687004089
29859,49988,IST,1701,GOT,687,IST,28.8145999907999,40.9768981934,GOT,12.279800415039,57.662799835205
34979,64233,ONT,3734,SJC,3748,ONT,-117.600997924804,34.0559997558593,SJC,-121.929000854492,37.3625984191894
28955,46942,ISA,3324,TSV,3330,ISA,139.488998413,-20.6639003753999,TSV,146.764999389648,-19.2525005340576
10027,12182,IST,1701,CMN,1074,IST,28.8145999907999,40.9768981934,CMN,-7.58997011184692,33.3675003051757
26468,40076,BGW,4130,BEY,2177,BGW,44.2346000671,33.2625007629,BEY,35.4883995056152,33.8208999633789
26106,39447,NCL,521,BJV,4315,NCL,-1.69166994094848,55.037498474121,BJV,27.6643009186,37.2505989074999
6869,7883,DLA,897,FIH,1020,DLA,9.71947956084999,4.0060801506,FIH,15.4446001053,-4.38574981689
793,841,MIG,6400,XNN,6366,MIG,104.740997314453,31.4281005859375,XNN,102.042999,36.5275
22386,30715,OKJ,2327,CTS,2287,OKJ,133.854995728,34.7569007874,CTS,141.692001342773,42.7751998901367
25464,38224,FRA,340,BEY,2177,FRA,8.5705556,50.0333333,BEY,35.4883995056152,33.8208999633789
4792,5586,JAX,3712,DCA,3520,JAX,-81.6878967285156,30.4941005706787,DCA,-77.037697,38.8521
34070,62468,KEF,16,SXF,337,KEF,-22.605600357056,63.985000610352,SXF,13.522500038147,52.380001068115
4071,4842,BZE,1957,MIA,3576,BZE,-88.3081970214843,17.5391006469726,MIA,-80.2906036376953,25.7931995391845
33946,61631,RAI,5674,FOR,2559,RAI,-23.4934997558593,14.924500465393,FOR,-38.532600402832,-3.77627992630004
31590,54312,ORY,1386,PAP,1897,ORY,2.3794444,48.7233333,PAP,-72.2925033569336,18.579999923706
776,824,LHW,3378,TSN,3368,LHW,103.620002747,36.5152015686,TSN,117.346000671,39.1244010924999
9373,11079,MEX,1824,JAL,5837,MEX,-99.072098,19.4363,JAL,-96.7975006104,19.4750995636
25491,38274,FRA,340,GWT,410,FRA,8.5705556,50.0333333,GWT,8.34047031403,54.9132003784
5196,6006,MIA,3576,BDA,4069,MIA,-80.2906036376953,25.7931995391845,BDA,-64.6787033081054,32.3639984130859
29054,47272,VLN,2868,PMV,2850,VLN,-67.9283981323242,10.1497325897216,PMV,-63.9665985107421,10.9126033782958
17260,23857,LFW,298,GIG,2560,LFW,1.25451004505157,6.16560983657836,GIG,-43.2505569458,-22.8099994659
1085,1149,MEX,1824,ZCL,1855,MEX,-99.072098,19.4363,ZCL,-102.68699646,22.8971004486
7698,8829,STM,4092,ATM,2566,STM,-54.785831451416,-2.42472195625305,ATM,-52.254001617432,-3.2539100646973
11470,14642,LGW,502,MRU,893,LGW,-0.190277993679046,51.1481018066406,MRU,57.6836013793945,-20.4302005767822
14472,19485,YTY,8876,HRB,3400,YTY,119.7198,32.5634,HRB,126.25,45.6234016418457
322,354,YUL,146,YGL,62,YUL,-73.7407989502,45.4706001282,YGL,-77.7042007446289,53.6253013610839
9931,12071,BJL,1050,RAI,5674,BJL,-16.6522006988525,13.3380002975463,RAI,-23.4934997558593,14.924500465393
8497,9761,MSN,3459,ATL,3682,MSN,-89.3375015258789,43.1399002075195,ATL,-84.4281005859375,33.6366996765136
11171,14181,ORH,6426,FLL,3533,ORH,-71.8757019042968,42.2672996520996,FLL,-80.1527023315429,26.0725994110107
6299,7166,DUS,345,GCI,498,DUS,6.76677989959716,51.2895011901855,GCI,-2.60196995735168,49.435001373291
